id,type,host_Z,visits_needed,visits_done,started,completed
2467,Ia,22.668,2,2,1,1
2468,Ia,19.593,1,0,0,0
2469,Ia,22.852,2,2,1,1
2470,Ia,22.004,1,1,1,1
2472,Ia,22.076,1,1,1,1
2473,Ia,21.680,1,1,1,1
2474,Ia,23.750,10,5,1,0
2475,Ia,23.389,6,0,0,0
2476,Ia,21.876,1,1,1,1
2478,Ia,22.494,1,0,0,0
2479,Ia,22.002,1,0,0,0
2480,Ia,21.320,1,1,1,1
2481,Ia,23.268,4,0,0,0
2482,Ia,18.976,1,1,1,1
2483,Ia,22.721,2,2,1,1
2484,Ia,23.124,4,0,0,0
2485,Ia,22.801,2,2,1,1
2486,Ia,22.214,1,1,1,1
2487,Ia,23.509,7,7,1,1
2488,Ia,22.844,2,2,1,1
2489,Ia,20.698,1,0,0,0
2490,Ia,23.462,6,0,0,0
2491,Ia,21.114,1,1,1,1
2492,Ia,23.211,4,1,1,0
2493,Ia,21.949,1,0,0,0
2494,Ia,18.246,1,0,0,0
2495,Ia,23.397,6,6,1,1
2499,Ia,21.860,1,0,0,0
2501,Ia,21.687,1,0,0,0
2502,Ia,21.334,1,0,0,0
2503,Ia,21.251,1,0,0,0
2504,Ia,21.258,1,0,0,0
2505,Ia,22.144,1,0,0,0
2507,Ia,23.005,3,3,1,1
2508,Ia,21.552,1,1,1,1
2509,Ia,21.407,1,1,1,1
2511,Ia,21.105,1,0,0,0
2512,Ia,25.223,143,14,1,0
2513,Ia,23.974,15,10,1,0
2515,Ia,22.120,1,0,0,0
2516,Ia,24.250,24,24,1,1
2517,Ia,24.302,27,6,1,0
2518,Ia,23.211,4,0,0,0
2519,Ia,21.817,1,0,0,0
2521,Ia,20.922,1,0,0,0
2522,Ia,23.872,13,13,1,1
2523,Ia,24.010,16,0,0,0
2524,Ia,23.960,15,0,0,0
2525,Ia,20.577,1,1,1,1
2526,Ia,21.301,1,0,0,0
2527,Ia,21.408,1,1,1,1
2528,Ia,25.361,187,0,0,0
2529,Ia,23.589,8,8,1,1
2530,Ia,21.824,1,1,1,1
2531,Ia,24.762,61,0,0,0
2533,Ia,23.730,10,6,1,0
2534,Ia,21.578,1,1,1,1
2535,Ia,20.334,1,1,1,1
2536,Ia,20.865,1,0,0,0
2537,Ia,24.263,25,15,1,0
2538,Ia,24.547,42,4,1,0
2539,Ia,20.539,1,0,0,0
2540,Ia,21.917,1,1,1,1
2541,Ia,21.131,1,1,1,1
2543,Ia,25.435,212,5,1,0
2544,Ia,20.769,1,0,0,0
2545,Ia,22.530,2,2,1,1
2546,Ia,22.313,1,0,0,0
2547,Ia,21.717,1,1,1,1
2548,Ia,23.280,5,5,1,1
2549,Ia,21.825,1,0,0,0
2550,Ia,25.175,132,12,1,0
2551,Ia,20.496,1,1,1,1
2552,Ia,21.486,1,1,1,1
2554,Ia,20.347,1,1,1,1
2555,Ia,22.879,2,0,0,0
2556,Ia,22.426,1,1,1,1
2557,Ia,23.824,12,12,1,1
2558,Ia,20.265,1,1,1,1
2559,Ia,22.125,1,1,1,1
2560,Ia,21.855,1,1,1,1
2561,Ia,22.115,1,0,0,0
2562,Ia,24.740,59,0,0,0
2563,Ia,21.970,1,1,1,1
2565,Ia,22.153,1,0,0,0
2566,Ia,23.349,5,0,0,0
2568,Ia,21.115,1,1,1,1
2569,Ia,20.973,1,1,1,1
2570,Ia,22.045,1,0,0,0
2572,Ia,20.722,1,0,0,0
2573,Ia,20.295,1,1,1,1
2574,Ia,20.970,1,1,1,1
2575,Ia,20.606,1,1,1,1
2576,Ia,22.269,1,1,1,1
2577,Ia,21.345,1,1,1,1
2578,Ia,20.903,1,0,0,0
2580,Ia,21.050,1,1,1,1
2582,Ia,22.980,3,3,1,1
2583,Ia,22.249,1,0,0,0
2584,Ia,23.254,4,0,0,0
2585,Ia,22.992,3,0,0,0
2586,Ia,19.782,1,1,1,1
2587,Ia,21.924,1,1,1,1
2588,Ia,21.218,1,1,1,1
2589,Ia,22.890,3,3,1,1
2590,Ia,22.125,1,0,0,0
2591,Ia,19.902,1,0,0,0
2592,Ia,20.318,1,1,1,1
2593,Ia,25.074,110,10,1,0
2594,Ia,22.314,1,0,0,0
2595,Ia,20.032,1,0,0,0
2597,Ia,21.033,1,1,1,1
2598,Ia,23.380,5,5,1,1
2599,Ia,21.982,1,1,1,1
2600,Ia,22.913,3,0,0,0
2601,Ia,21.884,1,1,1,1
2602,Ia,22.113,1,0,0,0
2603,Ia,21.311,1,1,1,1
2604,Ia,19.755,1,1,1,1
2605,Ia,22.098,1,1,1,1
2606,Ia,23.108,4,4,1,1
2607,Ia,21.093,1,1,1,1
2608,Ia,22.889,3,3,1,1
2610,Ia,19.544,1,0,0,0
2611,Ia,22.058,1,0,0,0
2612,Ia,23.301,5,5,1,1
2613,Ia,21.573,1,0,0,0
2614,Ia,23.639,8,8,1,1
2615,Ia,23.370,5,5,1,1
2616,Ia,21.391,1,0,0,0
2617,Ia,21.675,1,0,0,0
2618,Ia,22.911,3,0,0,0
2619,Ia,23.260,4,4,1,1
2620,Ia,22.457,1,1,1,1
2622,Ia,22.563,2,0,0,0
2623,Ia,25.210,140,0,0,0
2624,Ia,20.775,1,1,1,1
2625,Ia,21.305,1,1,1,1
2626,Ia,20.447,1,0,0,0
2627,Ia,22.392,1,0,0,0
2628,Ia,22.260,1,1,1,1
2629,Ia,19.492,1,1,1,1
2630,Ia,21.035,1,1,1,1
2632,Ia,22.464,1,0,0,0
2633,Ia,20.946,1,1,1,1
2634,Ia,21.057,1,1,1,1
2635,Ia,21.730,1,0,0,0
2636,Ia,23.442,6,0,0,0
2637,Ia,23.960,15,9,1,0
2638,Ia,21.288,1,1,1,1
2639,Ia,21.874,1,1,1,1
2641,Ia,20.336,1,1,1,1
2642,Ia,24.168,21,5,1,0
2643,Ia,22.128,1,1,1,1
2644,Ia,24.839,72,0,0,0
2645,Ia,21.860,1,1,1,1
2647,Ia,21.589,1,1,1,1
2648,Ia,20.012,1,1,1,1
2650,Ia,25.138,124,0,0,0
2651,Ia,21.330,1,1,1,1
2653,Ia,21.508,1,1,1,1
2654,Ia,22.534,2,2,1,1
2655,Ia,19.070,1,1,1,1
2656,Ia,22.186,1,1,1,1
2657,Ia,21.850,1,1,1,1
2658,Ia,24.991,93,5,1,0
2659,Ia,22.741,2,2,1,1
2660,Ia,22.595,2,2,1,1
2661,Ia,21.810,1,1,1,1
2662,Ia,22.333,1,0,0,0
2663,Ia,20.424,1,1,1,1
2664,Ia,22.976,3,3,1,1
2665,Ia,22.025,1,0,0,0
2666,Ia,22.784,2,0,0,0
2667,Ia,21.665,1,1,1,1
2668,Ia,22.187,1,1,1,1
2669,Ia,20.279,1,0,0,0
2670,Ia,20.312,1,1,1,1
2671,Ia,21.435,1,0,0,0
2672,Ia,20.386,1,1,1,1
2673,Ia,23.160,4,4,1,1
2674,Ia,21.032,1,0,0,0
2675,Ia,21.542,1,0,0,0
2676,Ia,20.341,1,1,1,1
2677,Ia,22.503,1,1,1,1
2678,Ia,23.384,5,5,1,1
2679,Ia,21.545,1,1,1,1
2680,Ia,22.215,1,1,1,1
2682,Ia,20.133,1,0,0,0
2683,Ia,23.496,6,6,1,1
2684,Ia,24.358,30,14,1,0
2685,Ia,21.158,1,1,1,1
2686,Ia,20.710,1,0,0,0
2687,Ia,19.582,1,0,0,0
2688,Ia,22.358,1,0,0,0
2689,Ia,24.981,91,29,1,0
2690,Ia,24.938,85,9,1,0
2693,Ia,21.889,1,1,1,1
2694,Ia,19.957,1,0,0,0
2696,Ia,19.894,1,0,0,0
2697,Ia,24.220,23,15,1,0
2699,Ia,19.201,1,1,1,1
2700,Ia,21.672,1,1,1,1
2701,Ia,18.393,1,1,1,1
2702,Ia,22.244,1,1,1,1
2703,Ia,22.959,3,0,0,0
2704,Ia,23.700,9,0,0,0
2705,Ia,20.273,1,1,1,1
2706,Ia,19.901,1,1,1,1
2707,Ia,23.671,9,0,0,0
2708,Ia,22.613,2,1,1,0
2709,Ia,20.590,1,1,1,1
2710,Ia,22.040,1,1,1,1
2711,Ia,22.179,1,1,1,1
2712,Ia,21.283,1,0,0,0
2713,Ia,20.622,1,1,1,1
2714,Ia,23.102,3,0,0,0
2716,Ia,21.380,1,1,1,1
2718,Ia,22.904,3,3,1,1
2719,Ia,22.186,1,1,1,1
2720,Ia,20.733,1,1,1,1
2721,Ia,19.680,1,1,1,1
2723,Ia,22.196,1,1,1,1
2724,Ia,20.638,1,0,0,0
2725,Ia,21.602,1,0,0,0
2726,Ia,21.278,1,0,0,0
2727,Ia,22.675,2,0,0,0
2728,Ia,20.663,1,1,1,1
2729,Ia,23.171,4,4,1,1
2730,Ia,22.380,1,1,1,1
2731,Ia,23.354,5,0,0,0
2732,Ia,21.401,1,1,1,1
2733,Ia,21.057,1,1,1,1
2734,Ia,21.304,1,0,0,0
2735,Ia,24.635,50,0,0,0
2736,Ia,22.469,1,1,1,1
2737,Ia,20.550,1,1,1,1
2739,Ia,20.987,1,1,1,1
2740,Ia,24.816,69,0,0,0
2741,Ia,22.782,2,2,1,1
2742,Ia,20.284,1,1,1,1
2743,Ia,25.182,134,14,1,0
2744,Ia,21.774,1,1,1,1
2745,Ia,22.628,2,2,1,1
2746,Ia,20.258,1,1,1,1
2747,Ia,20.157,1,1,1,1
2748,Ia,24.559,43,29,1,0
2749,Ia,22.727,2,2,1,1
2750,Ia,21.541,1,1,1,1
2751,Ia,22.154,1,0,0,0
2752,Ia,19.184,1,1,1,1
2753,Ia,23.184,4,0,0,0
2754,Ia,22.237,1,1,1,1
2755,Ia,23.542,7,3,1,0
2756,Ia,20.553,1,1,1,1
2757,Ia,20.567,1,1,1,1
2758,Ia,23.808,11,0,0,0
2759,Ia,20.205,1,0,0,0
2760,Ia,23.093,3,0,0,0
2761,Ia,21.174,1,1,1,1
2762,Ia,20.678,1,0,0,0
2763,Ia,23.452,6,0,0,0
2764,Ia,24.823,70,27,1,0
2765,Ia,24.518,39,14,1,0
2766,Ia,18.373,1,1,1,1
2767,Ia,23.886,13,0,0,0
2768,Ia,22.847,2,0,0,0
2769,Ia,21.567,1,1,1,1
2770,Ia,21.924,1,1,1,1
2771,Ia,21.125,1,0,0,0
2772,Ia,24.283,26,12,1,0
2773,Ia,22.486,1,0,0,0
2774,Ia,20.505,1,1,1,1
2775,Ia,24.335,29,13,1,0
2776,Ia,22.252,1,1,1,1
2777,Ia,22.022,1,1,1,1
2778,Ia,22.419,1,1,1,1
2779,Ia,22.704,2,2,1,1
2780,Ia,23.242,4,4,1,1
2781,Ia,21.997,1,0,0,0
2784,Ia,22.950,3,3,1,1
2785,Ia,25.353,184,23,1,0
2787,Ia,24.404,33,29,1,0
2788,Ia,22.132,1,1,1,1
2791,Ia,19.070,1,1,1,1
2792,Ia,23.784,11,11,1,1
2793,Ia,24.762,61,0,0,0
2794,Ia,19.270,1,0,0,0
2795,Ia,22.895,3,3,1,1
2796,Ia,20.648,1,0,0,0
2797,Ia,22.159,1,0,0,0
2798,Ia,21.752,1,1,1,1
2799,Ia,23.568,7,0,0,0
2800,Ia,21.475,1,1,1,1
2801,Ia,18.990,1,1,1,1
2802,Ia,21.553,1,1,1,1
2803,Ia,21.592,1,1,1,1
2804,Ia,20.763,1,0,0,0
2805,Ia,21.009,1,0,0,0
2806,Ia,23.347,5,5,1,1
2807,Ia,23.960,15,12,1,0
2808,Ia,22.338,1,1,1,1
2809,Ia,20.533,1,1,1,1
2810,Ia,21.677,1,1,1,1
2811,Ia,23.393,6,5,1,0
2812,Ia,22.768,2,2,1,1
2813,Ia,20.990,1,1,1,1
2814,Ia,22.290,1,0,0,0
2815,Ia,22.235,1,0,0,0
2816,Ia,21.541,1,1,1,1
2817,Ia,21.689,1,1,1,1
2818,Ia,21.125,1,1,1,1
2819,Ia,23.553,7,7,1,1
2820,Ia,21.633,1,1,1,1
2821,Ia,21.038,1,1,1,1
2822,Ia,23.980,15,9,1,0
2823,Ia,22.151,1,1,1,1
2824,Ia,23.558,7,0,0,0
2825,Ia,19.745,1,0,0,0
2826,Ia,21.482,1,1,1,1
2828,Ia,22.342,1,0,0,0
2829,Ia,23.472,6,0,0,0
2830,Ia,20.894,1,1,1,1
2831,Ia,21.677,1,1,1,1
2832,Ia,20.803,1,0,0,0
2833,Ia,24.975,91,23,1,0
2834,Ia,21.200,1,0,0,0
2835,Ia,19.310,1,0,0,0
2837,Ia,20.412,1,1,1,1
2838,Ia,23.659,9,0,0,0
2839,Ia,21.942,1,1,1,1
2841,Ia,24.882,78,29,1,0
2842,Ia,20.680,1,0,0,0
2843,Ia,24.214,23,0,0,0
2845,Ia,22.028,1,1,1,1
2847,Ia,20.799,1,0,0,0
2848,Ia,24.667,52,0,0,0
2849,Ia,24.184,22,0,0,0
2850,Ia,23.335,5,5,1,1
2851,Ia,22.350,1,1,1,1
2852,Ia,21.553,1,0,0,0
2853,Ia,22.160,1,1,1,1
2854,Ia,20.899,1,0,0,0
2855,Ia,20.610,1,0,0,0
2856,Ia,21.117,1,1,1,1
2857,Ia,23.686,9,9,1,1
2858,Ia,25.401,200,12,1,0
2859,Ia,25.292,163,7,1,0
2860,Ia,20.428,1,1,1,1
2861,Ia,19.891,1,0,0,0
2862,Ia,21.970,1,1,1,1
2863,Ia,23.524,7,7,1,1
2864,Ia,20.869,1,1,1,1
2865,Ia,21.689,1,0,0,0
2866,Ia,22.584,2,2,1,1
2867,Ia,23.970,15,15,1,1
2868,Ia,18.391,1,1,1,1
2869,Ia,22.905,3,3,1,1
2870,Ia,21.062,1,1,1,1
2871,Ia,21.558,1,1,1,1
2872,Ia,22.313,1,0,0,0
2873,Ia,21.801,1,1,1,1
2874,Ia,24.765,62,23,1,0
2875,Ia,21.934,1,1,1,1
2876,Ia,22.496,1,1,1,1
2877,Ia,21.088,1,1,1,1
2878,Ia,25.476,227,23,1,0
2879,Ia,23.605,8,0,0,0
2880,Ia,19.700,1,1,1,1
2881,Ia,23.215,4,0,0,0
2882,Ia,21.023,1,1,1,1
2883,Ia,20.561,1,1,1,1
2885,Ia,20.796,1,1,1,1
2886,Ia,23.218,4,0,0,0
2887,Ia,22.131,1,1,1,1
2888,Ia,24.436,34,0,0,0
2889,Ia,20.161,1,1,1,1
2890,Ia,21.048,1,1,1,1
2891,Ia,21.010,1,0,0,0
2892,Ia,24.054,17,17,1,1
2893,Ia,22.279,1,1,1,1
2894,Ia,24.532,41,3,1,0
2895,Ia,23.966,15,0,0,0
2896,Ia,24.280,26,9,1,0
2897,Ia,20.441,1,1,1,1
2898,Ia,24.791,65,0,0,0
2899,Ia,21.496,1,1,1,1
2900,Ia,21.378,1,0,0,0
2901,Ia,21.790,1,1,1,1
2902,Ia,23.103,3,3,1,1
2903,Ia,22.372,1,1,1,1
2904,Ia,21.014,1,0,0,0
2905,Ia,21.815,1,1,1,1
2906,Ia,20.993,1,0,0,0
2908,Ia,22.678,2,2,1,1
2909,Ia,23.883,13,0,0,0
2910,Ia,20.577,1,0,0,0
2911,Ia,22.811,2,2,1,1
2912,Ia,20.089,1,1,1,1
2913,Ia,21.657,1,1,1,1
2914,Ia,24.309,27,14,1,0
2915,Ia,20.460,1,0,0,0
2916,Ia,23.946,14,14,1,1
2917,Ia,22.101,1,1,1,1
2918,Ia,24.366,30,29,1,0
2919,Ia,22.957,3,3,1,1
2920,Ia,20.967,1,0,0,0
2921,Ia,23.211,4,4,1,1
2922,Ia,20.156,1,1,1,1
2923,Ia,22.913,3,3,1,1
2924,Ia,21.895,1,1,1,1
2925,Ia,23.366,5,0,0,0
2926,Ia,21.031,1,1,1,1
2927,Ia,22.048,1,1,1,1
2928,Ia,21.372,1,1,1,1
2929,Ia,22.169,1,0,0,0
2930,Ia,22.790,2,2,1,1
2931,Ia,23.654,9,0,0,0
2932,Ia,23.335,5,5,1,1
2934,Ia,21.436,1,0,0,0
2935,Ia,22.422,1,0,0,0
2936,Ia,20.718,1,1,1,1
2937,Ia,21.247,1,1,1,1
2938,Ia,20.518,1,1,1,1
2939,Ia,23.597,8,8,1,1
2940,Ia,20.744,1,1,1,1
2941,Ia,22.238,1,1,1,1
2942,Ia,22.063,1,1,1,1
2943,Ia,22.123,1,1,1,1
2945,Ia,20.134,1,0,0,0
2946,Ia,19.233,1,1,1,1
2947,Ia,20.723,1,0,0,0
2948,Ia,21.927,1,0,0,0
2949,Ia,21.012,1,1,1,1
2950,Ia,23.222,4,0,0,0
2951,Ia,24.567,44,0,0,0
2952,Ia,21.389,1,1,1,1
2953,Ia,19.485,1,0,0,0
2954,Ia,23.643,8,1,1,0
2955,Ia,20.345,1,1,1,1
2956,Ia,20.553,1,0,0,0
2957,Ia,19.400,1,1,1,1
2958,Ia,22.901,3,3,1,1
2959,Ia,21.807,1,1,1,1
2960,Ia,23.744,10,9,1,0
2961,Ia,19.914,1,1,1,1
2962,Ia,24.319,28,27,1,0
2964,Ia,18.718,1,0,0,0
2965,Ia,22.550,2,0,0,0
2966,Ia,24.147,21,0,0,0
2967,Ia,21.934,1,1,1,1
2969,Ia,23.740,10,10,1,1
2970,Ia,22.522,2,0,0,0
2971,Ia,21.076,1,0,0,0
2972,Ia,20.750,1,1,1,1
2973,Ia,22.391,1,1,1,1
2974,Ia,19.750,1,1,1,1
2975,Ia,22.979,3,3,1,1
2976,Ia,21.330,1,1,1,1
2977,Ia,22.819,2,0,0,0
2978,Ia,23.650,9,9,1,1
2979,Ia,22.503,1,1,1,1
2980,Ia,21.189,1,1,1,1
2981,Ia,23.221,4,4,1,1
2982,Ia,25.017,98,14,1,0
2983,Ia,19.668,1,1,1,1
2984,Ia,21.806,1,1,1,1
2985,Ia,21.985,1,0,0,0
2986,Ia,23.353,5,0,0,0
2987,Ia,23.767,10,0,0,0
2989,Ia,22.210,1,1,1,1
2990,Ia,21.208,1,0,0,0
2991,Ia,21.478,1,1,1,1
2992,Ia,20.550,1,1,1,1
2993,Ia,22.894,3,3,1,1
2994,Ia,22.427,1,0,0,0
2995,Ia,22.604,2,2,1,1
2996,Ia,25.469,224,9,1,0
2997,Ia,25.090,114,6,1,0
2998,Ia,23.452,6,6,1,1
2999,Ia,23.566,7,7,1,1
3000,Ia,19.911,1,0,0,0
3001,Ia,22.235,1,0,0,0
3002,Ia,23.297,5,5,1,1
3003,Ia,22.358,1,1,1,1
3004,Ia,21.554,1,0,0,0
3005,Ia,22.572,2,2,1,1
3006,Ia,20.540,1,1,1,1
3008,Ia,22.554,2,2,1,1
3010,Ia,20.945,1,0,0,0
3011,Ia,21.355,1,1,1,1
3012,Ia,22.256,1,1,1,1
3013,Ia,21.470,1,1,1,1
3014,Ia,22.249,1,0,0,0
3015,Ia,22.221,1,1,1,1
3016,Ia,21.445,1,1,1,1
3017,Ia,22.134,1,1,1,1
3018,Ia,22.716,2,0,0,0
3019,Ia,21.275,1,0,0,0
3020,Ia,21.786,1,1,1,1
3021,Ia,20.363,1,1,1,1
3022,Ia,21.594,1,1,1,1
3023,Ia,23.353,5,5,1,1
3024,Ia,20.663,1,1,1,1
3025,Ia,23.001,3,3,1,1
3026,Ia,20.615,1,0,0,0
3027,Ia,20.894,1,1,1,1
3028,Ia,21.165,1,1,1,1
3029,Ia,22.391,1,0,0,0
3030,Ia,23.691,9,9,1,1
3031,Ia,19.237,1,1,1,1
3032,Ia,19.572,1,0,0,0
3033,Ia,22.024,1,1,1,1
3034,Ia,22.296,1,1,1,1
3035,Ia,21.672,1,1,1,1
3036,Ia,20.080,1,1,1,1
3037,Ia,20.453,1,0,0,0
3038,Ia,21.575,1,1,1,1
3039,Ia,21.464,1,0,0,0
3040,Ia,20.652,1,1,1,1
3041,Ia,20.352,1,1,1,1
3042,Ia,21.606,1,1,1,1
3044,Ia,22.270,1,1,1,1
3045,Ia,21.291,1,1,1,1
3046,Ia,21.795,1,1,1,1
3047,Ia,22.727,2,0,0,0
3048,Ia,22.031,1,1,1,1
3050,Ia,22.152,1,0,0,0
3051,Ia,21.988,1,1,1,1
3052,Ia,21.466,1,0,0,0
3053,Ia,21.839,1,0,0,0
3055,Ia,21.966,1,1,1,1
3056,Ia,21.150,1,1,1,1
3057,Ia,20.612,1,0,0,0
3058,Ia,20.496,1,1,1,1
3059,Ia,20.776,1,1,1,1
3060,Ia,20.642,1,1,1,1
3061,Ia,23.855,12,0,0,0
3062,Ia,20.698,1,0,0,0
3063,Ia,20.750,1,1,1,1
3064,Ia,23.659,9,3,1,0
3065,Ia,20.259,1,1,1,1
3066,Ia,25.469,224,0,0,0
3068,Ia,20.620,1,1,1,1
3069,Ia,21.580,1,0,0,0
3070,Ia,23.752,10,9,1,0
3071,Ia,23.997,15,0,0,0
3072,Ia,21.198,1,1,1,1
3073,Ia,21.178,1,1,1,1
3074,Ia,19.990,1,0,0,0
3075,Ia,23.077,3,3,1,1
3077,Ia,21.520,1,0,0,0
3078,Ia,24.438,34,11,1,0
3079,Ia,22.195,1,0,0,0
3080,Ia,21.035,1,1,1,1
3081,Ia,21.155,1,1,1,1
3082,Ia,21.814,1,0,0,0
3083,Ia,22.735,2,2,1,1
3085,Ia,22.573,2,2,1,1
3086,Ia,19.251,1,1,1,1
3087,Ia,21.827,1,1,1,1
3088,Ia,24.249,24,0,0,0
3089,Ia,22.730,2,2,1,1
3090,Ia,21.512,1,1,1,1
3091,CC,21.765,1,0,0,0
3092,CC,21.332,1,0,0,0
3093,CC,24.112,19,4,1,0
3094,CC,24.309,27,0,0,0
3095,CC,21.192,1,1,1,1
3096,CC,19.281,1,1,1,1
3097,CC,21.792,1,1,1,1
3098,CC,25.230,144,12,1,0
3099,CC,22.255,1,1,1,1
3100,CC,20.985,1,0,0,0
3101,CC,21.845,1,0,0,0
3102,CC,23.556,7,7,1,1
3103,CC,23.086,3,3,1,1
3104,CC,22.534,2,2,1,1
3105,CC,19.247,1,0,0,0
3106,CC,23.325,5,5,1,1
3107,CC,24.948,87,17,1,0
3108,CC,23.421,6,6,1,1
3109,CC,21.179,1,1,1,1
3110,CC,21.414,1,0,0,0
3111,CC,25.346,182,9,1,0
3112,CC,23.358,5,0,0,0
3113,CC,24.554,43,0,0,0
3114,CC,20.397,1,1,1,1
3116,CC,24.617,48,6,1,0
3117,CC,20.707,1,0,0,0
3118,CC,22.225,1,0,0,0
3119,CC,24.790,65,0,0,0
3120,CC,21.755,1,0,0,0
3121,CC,19.602,1,1,1,1
3123,CC,19.052,1,1,1,1
3125,CC,20.193,1,1,1,1
3126,CC,19.650,1,0,0,0
3127,CC,20.243,1,1,1,1
3128,CC,18.780,1,1,1,1
3131,CC,18.809,1,0,0,0
3133,CC,25.346,182,26,1,0
3134,CC,24.466,36,6,1,0
3135,CC,25.095,115,0,0,0
3137,CC,23.361,5,5,1,1
3138,CC,22.445,1,1,1,1
3140,CC,24.398,32,16,1,0
3141,CC,24.580,45,0,0,0
3143,CC,23.506,7,0,0,0
3144,CC,23.668,9,9,1,1
3145,CC,24.486,37,18,1,0
3146,CC,22.456,1,0,0,0
3147,CC,20.773,1,1,1,1
3148,CC,24.823,70,0,0,0
3149,CC,24.568,44,11,1,0
3150,CC,21.765,1,1,1,1
3151,CC,23.008,3,0,0,0
3152,CC,21.084,1,0,0,0
3153,CC,19.844,1,0,0,0
3155,CC,24.659,52,9,1,0
3156,CC,25.159,129,6,1,0
3158,CC,22.654,2,2,1,1
3160,CC,20.127,1,0,0,0
3162,CC,20.556,1,1,1,1
3163,CC,25.188,135,0,0,0
3165,CC,21.989,1,1,1,1
3166,CC,23.790,11,11,1,1
3167,CC,24.975,91,4,1,0
3168,CC,20.619,1,1,1,1
3170,CC,21.096,1,1,1,1
3171,CC,24.533,41,3,1,0
3172,CC,23.272,4,0,0,0
3174,CC,24.145,20,0,0,0
3176,CC,20.275,1,1,1,1
3177,CC,22.210,1,1,1,1
3179,CC,19.964,1,1,1,1
3184,CC,23.183,4,0,0,0
3192,CC,23.099,3,1,1,0
3193,CC,22.970,3,3,1,1
3194,CC,22.977,3,0,0,0
3195,CC,24.125,20,8,1,0
3196,CC,23.862,12,9,1,0
3197,CC,25.126,121,21,1,0
3198,CC,21.561,1,1,1,1
3199,CC,22.137,1,1,1,1
3200,CC,23.744,10,0,0,0
3203,CC,21.523,1,0,0,0
3207,CC,24.525,40,19,1,0
3208,CC,22.062,1,1,1,1
3209,CC,22.712,2,0,0,0
3212,CC,21.938,1,1,1,1
3214,CC,22.547,2,2,1,1
3215,CC,21.667,1,1,1,1
3217,CC,21.645,1,1,1,1
3219,CC,25.326,175,3,1,0
3220,CC,21.097,1,0,0,0
3221,CC,24.115,19,0,0,0
3222,CC,22.576,2,2,1,1
3223,CC,25.135,123,12,1,0
3224,CC,23.566,7,0,0,0
3225,CC,21.903,1,0,0,0
3226,CC,24.401,32,17,1,0
3228,CC,24.016,16,0,0,0
3229,CC,25.175,132,23,1,0
3230,CC,22.237,1,1,1,1
3232,CC,22.721,2,0,0,0
3233,CC,21.341,1,1,1,1
3234,CC,22.116,1,1,1,1
3236,CC,19.597,1,0,0,0
3237,CC,23.586,8,8,1,1
3238,CC,22.847,2,2,1,1
3239,CC,24.345,29,0,0,0
3240,CC,24.410,33,29,1,0
3241,CC,22.287,1,1,1,1
3242,CC,23.187,4,4,1,1
3243,CC,24.204,22,22,1,1
3244,CC,19.578,1,1,1,1
3246,CC,22.481,1,1,1,1
3247,CC,21.888,1,0,0,0
3248,CC,24.345,29,24,1,0
3249,CC,23.593,8,8,1,1
3250,CC,23.688,9,9,1,1
3251,CC,22.744,2,2,1,1
3252,CC,22.158,1,0,0,0
3254,CC,24.946,87,13,1,0
3255,CC,20.391,1,1,1,1
3256,CC,21.339,1,1,1,1
3257,CC,23.140,4,4,1,1
3258,CC,21.876,1,1,1,1
3259,CC,20.085,1,0,0,0
3260,CC,23.160,4,4,1,1
3261,CC,22.623,2,2,1,1
3262,CC,23.336,5,5,1,1
3263,CC,23.438,6,0,0,0
3264,CC,20.864,1,1,1,1
3265,CC,22.001,1,1,1,1
3266,CC,24.304,27,6,1,0
3267,CC,23.389,6,6,1,1
3268,CC,21.259,1,1,1,1
3269,CC,21.873,1,0,0,0
3271,CC,22.791,2,2,1,1
3272,CC,19.189,1,0,0,0
3273,CC,23.447,6,6,1,1
3274,CC,24.996,93,29,1,0
3276,CC,25.373,191,9,1,0
3278,CC,22.302,1,0,0,0
3280,CC,23.414,6,6,1,1
3281,CC,21.732,1,1,1,1
3282,CC,22.710,2,2,1,1
3283,CC,20.460,1,0,0,0
3284,CC,25.254,150,15,1,0
3285,CC,23.543,7,0,0,0
3289,CC,23.233,4,0,0,0
3291,CC,21.776,1,1,1,1
3293,CC,25.014,97,0,0,0
3294,CC,22.129,1,1,1,1
3296,CC,21.826,1,1,1,1
3297,CC,20.253,1,0,0,0
3298,CC,21.260,1,1,1,1
3301,CC,21.242,1,0,0,0
3302,CC,21.547,1,1,1,1
3304,CC,23.420,6,3,1,0
3305,CC,25.177,133,15,1,0
3306,CC,19.941,1,0,0,0
3307,CC,22.589,2,2,1,1
3308,CC,24.172,21,0,0,0
3309,CC,20.936,1,0,0,0
3310,CC,23.040,3,0,0,0
3312,CC,22.625,2,2,1,1
3313,CC,19.757,1,0,0,0
3314,CC,25.352,184,27,1,0
3315,CC,18.342,1,1,1,1
3317,CC,22.704,2,2,1,1
3319,CC,23.852,12,0,0,0
3320,CC,18.601,1,1,1,1
3321,CC,23.498,6,6,1,1
3322,CC,24.049,17,1,1,0
3323,CC,19.314,1,1,1,1
3325,CC,20.619,1,0,0,0
3327,CC,22.958,3,0,0,0
3328,CC,22.598,2,0,0,0
3329,CC,22.187,1,0,0,0
3330,CC,24.182,22,0,0,0
3331,CC,21.733,1,1,1,1
3332,CC,21.368,1,1,1,1
3334,CC,24.006,16,16,1,1
