Source_Name,RA_deg,DEC_deg,Total_flux_mJy,Peak_flux_mJy
ILTJ160334.25+534715.8,240.89270,53.78774,0.4222,0.3628
ILTJ160332.78+531705.3,240.88660,53.28481,1.1734,0.7878
ILTJ160331.91+525923.1,240.88298,52.98977,1.1107,0.9483
ILTJ160332.26+530358.9,240.88443,53.06638,0.6190,0.3762
ILTJ160333.48+534253.6,240.88948,53.71491,1.2309,0.8829
ILTJ160332.48+533945.1,240.88534,53.66254,0.6352,0.5670
ILTJ160331.14+532254.5,240.87974,53.38182,0.7862,0.7054
ILTJ160332.13+534712.4,240.88387,53.78680,2.1009,0.7578
ILTJ160329.96+525356.0,240.87484,52.89890,0.8037,0.4240
ILTJ160330.85+532432.5,240.87852,53.40904,0.5631,0.4205
ILTJ160331.74+534653.1,240.88225,53.78143,1.8801,0.1795
ILTJ160329.26+524827.9,240.87193,52.80777,1.0856,0.9764
ILTJ160330.36+531500.4,240.87651,53.25014,0.6981,0.4306
ILTJ160330.58+533934.5,240.87743,53.65960,1.0325,0.4954
ILTJ160328.32+525351.7,240.86800,52.89772,0.5242,0.3769
ILTJ160328.21+525358.7,240.86754,52.89965,0.5661,0.4464
ILTJ160327.57+530503.5,240.86489,53.08431,13.0650,10.9762
ILTJ160328.36+534550.1,240.86817,53.76392,49.3537,20.5555
ILTJ160328.07+531531.7,240.86698,53.25882,0.7666,0.5659
ILTJ160328.24+532318.7,240.86765,53.38854,2.5155,2.0719
ILTJ160328.65+533402.5,240.86936,53.56738,0.5817,0.6770
ILTJ160326.78+531250.4,240.86157,53.21400,1.2158,0.4328
ILTJ160325.92+532805.9,240.85799,53.46831,7.6899,3.1317
ILTJ160325.12+533941.6,240.85466,53.66156,0.5824,0.4826
ILTJ160325.14+534659.3,240.85476,53.78315,0.7060,0.5096
ILTJ160324.56+534946.3,240.85235,53.82953,3.4225,0.5571
ILTJ160322.50+532444.4,240.84375,53.41235,1.5111,0.2461
ILTJ160324.12+534915.5,240.85050,53.82098,0.5872,0.4073
ILTJ160321.18+525212.9,240.83825,52.87025,0.5165,0.4463
ILTJ160322.46+534433.4,240.84357,53.74263,9.4765,7.4657
ILTJ160320.37+530752.0,240.83486,53.13112,30.7185,25.6433
ILTJ160320.69+531041.9,240.83620,53.17831,0.7327,0.5822
ILTJ160319.88+525043.8,240.83283,52.84552,0.4590,0.3713
ILTJ160320.69+532018.6,240.83622,53.33852,0.9775,0.6543
ILTJ160319.92+530528.7,240.83299,53.09133,1.6697,1.4007
ILTJ160319.15+525800.1,240.82981,52.96671,0.5964,0.3526
ILTJ160319.79+532740.3,240.83248,53.46120,0.8879,0.6651
ILTJ160318.15+524308.0,240.82564,52.71889,1.0002,0.8769
ILTJ160320.02+534118.3,240.83341,53.68843,0.7066,0.6028
ILTJ160316.24+524111.7,240.81767,52.68660,3.2300,2.2999
ILTJ160317.00+530854.9,240.82085,53.14860,0.3299,0.3681
ILTJ160316.05+524649.3,240.81689,52.78037,0.5196,0.4530
ILTJ160317.41+533625.3,240.82254,53.60705,1.2402,0.7088
ILTJ160316.80+532037.5,240.82001,53.34377,0.7711,0.4183
ILTJ160316.17+534714.9,240.81739,53.78749,1.1213,0.5287
ILTJ160315.82+532913.7,240.81590,53.48715,0.9301,0.5961
ILTJ160315.37+533416.9,240.81405,53.57138,4.9868,3.1497
ILTJ160314.67+531112.6,240.81110,53.18684,0.5208,0.4797
ILTJ160314.59+533131.7,240.81078,53.52549,0.8373,0.4781
ILTJ160314.82+533802.3,240.81174,53.63398,0.8122,0.4745
ILTJ160312.59+525236.1,240.80246,52.87671,0.7866,0.5334
ILTJ160312.08+524054.8,240.80033,52.68189,0.5481,0.4559
ILTJ160311.26+525603.0,240.79693,52.93419,1.1129,0.7434
ILTJ160312.85+533446.7,240.80354,53.57964,0.6747,0.5653
ILTJ160312.31+534344.1,240.80131,53.72894,8.0370,4.3424
ILTJ160311.86+531019.5,240.79941,53.17209,0.4165,0.3883
ILTJ160310.73+530655.4,240.79469,53.11541,1.9424,1.4734
ILTJ160311.45+533348.5,240.79773,53.56348,0.8617,0.6574
ILTJ160310.54+532205.0,240.79393,53.36806,0.7525,0.6441
ILTJ160308.07+525352.2,240.78361,52.89785,8.8035,5.7834
ILTJ160308.91+533516.3,240.78711,53.58787,19.5384,12.8948
ILTJ160309.19+532956.6,240.78829,53.49908,0.8033,0.6880
ILTJ160309.49+533804.5,240.78953,53.63459,0.8258,0.4632
ILTJ160307.61+525445.8,240.78171,52.91274,2.0943,1.6331
ILTJ160306.77+524530.6,240.77819,52.75853,0.7922,0.7589
ILTJ160306.96+533706.0,240.77899,53.61834,0.6956,0.4647
ILTJ160305.05+530907.1,240.77103,53.15198,0.4140,0.2563
ILTJ160305.37+532431.4,240.77236,53.40873,1.1196,0.4682
ILTJ160304.57+533551.6,240.76903,53.59769,7.7029,1.5421
ILTJ160304.13+531426.2,240.76722,53.24062,4.2783,0.4730
ILTJ160305.10+532819.7,240.77126,53.47216,0.5309,0.4842
ILTJ160304.30+532942.4,240.76793,53.49512,4.0747,3.2937
ILTJ160304.65+533335.3,240.76938,53.55982,0.7711,0.5450
ILTJ160303.06+530355.6,240.76277,53.06546,0.4224,0.3481
ILTJ160303.25+531454.4,240.76354,53.24846,0.5329,0.4704
ILTJ160303.58+533423.2,240.76490,53.57314,0.7289,0.4722
ILTJ160301.00+531425.1,240.75418,53.24032,8.9927,2.9765
ILTJ160300.53+530505.2,240.75219,53.08478,0.8456,0.5869
ILTJ160301.44+534256.7,240.75600,53.71577,0.8443,0.3792
ILTJ160300.34+530708.6,240.75142,53.11908,0.3917,0.3678
ILTJ160259.53+525344.0,240.74806,52.89557,0.9539,0.6179
ILTJ160258.58+530959.0,240.74410,53.16640,0.8647,0.3159
ILTJ160259.23+533732.7,240.74678,53.62576,1.6447,0.4457
ILTJ160257.93+525538.0,240.74139,52.92722,0.9139,0.4907
ILTJ160258.35+530821.7,240.74313,53.13937,0.4707,0.3206
ILTJ160257.93+533948.3,240.74137,53.66343,0.9185,0.4136
ILTJ160254.97+530348.2,240.72903,53.06341,1.0238,0.6123
ILTJ160256.07+534027.8,240.73363,53.67441,0.6018,0.4142
ILTJ160254.92+531846.1,240.72884,53.31281,2.2271,0.4115
ILTJ160254.28+530445.2,240.72617,53.07922,2.7382,2.2477
ILTJ160254.91+534019.2,240.72880,53.67202,1.6326,0.7703
ILTJ160254.58+532424.9,240.72742,53.40692,0.4652,0.4689
ILTJ160253.91+531035.8,240.72462,53.17662,0.3094,0.3463
ILTJ160253.39+532208.2,240.72246,53.36895,0.7153,0.5208
ILTJ160253.53+532522.3,240.72305,53.42289,0.5643,0.5298
ILTJ160251.87+525306.3,240.71612,52.88508,10.9912,9.6920
ILTJ160252.42+532152.5,240.71843,53.36460,4.1612,2.9655
ILTJ160251.49+525251.2,240.71453,52.88089,0.4984,0.4563
ILTJ160251.93+531706.9,240.71636,53.28527,0.4108,0.4551
ILTJ160251.76+532641.8,240.71566,53.44495,1.5850,1.2137
ILTJ160250.78+525758.4,240.71160,52.96624,0.9804,0.8513
ILTJ160250.96+531846.0,240.71235,53.31280,0.9803,0.6545
ILTJ160250.94+532106.0,240.71223,53.35167,0.8505,0.4299
ILTJ160250.47+531202.2,240.71031,53.20063,0.6963,0.5705
ILTJ160250.25+531537.9,240.70939,53.26053,0.8172,0.4285
ILTJ160250.29+534335.0,240.70955,53.72641,5.0222,0.9632
ILTJ160248.65+531844.3,240.70272,53.31231,5.2365,1.3462
ILTJ160248.59+531911.8,240.70245,53.31995,1.0263,0.6555
ILTJ160247.98+531009.4,240.69990,53.16930,0.4886,0.3175
ILTJ160246.39+524358.8,240.69330,52.73301,1435.9627,1206.6582
ILTJ160247.66+530731.5,240.69858,53.12542,0.5273,0.4093
ILTJ160247.84+534651.1,240.69935,53.78086,0.6730,0.3663
ILTJ160246.43+525715.6,240.69347,52.95434,0.7030,0.4768
ILTJ160247.05+532539.8,240.69606,53.42774,0.5557,0.3923
ILTJ160245.46+532510.2,240.68942,53.41950,1.7597,1.1969
ILTJ160244.20+531250.1,240.68416,53.21392,0.6871,0.5109
ILTJ160244.57+531523.7,240.68570,53.25659,0.6415,0.3038
ILTJ160243.84+530946.7,240.68265,53.16299,1.3015,1.0210
ILTJ160243.57+524856.5,240.68153,52.81571,0.7879,0.4300
ILTJ160244.80+534616.1,240.68665,53.77116,0.4059,0.4284
ILTJ160242.86+532627.6,240.67860,53.44102,1.2436,1.0310
ILTJ160243.54+535100.0,240.68141,53.85001,0.9664,0.8519
ILTJ160242.39+531733.3,240.67662,53.29258,4.4176,0.3900
ILTJ160243.33+535002.9,240.68053,53.83414,0.3795,0.4063
ILTJ160241.72+532120.7,240.67383,53.35577,2.1332,1.5498
ILTJ160242.04+534125.8,240.67515,53.69050,1.0715,0.7260
ILTJ160241.64+534225.0,240.67352,53.70697,2.8264,2.1408
ILTJ160241.78+534413.4,240.67410,53.73705,0.7492,0.6050
ILTJ160241.91+535137.4,240.67463,53.86041,0.7531,0.5358
ILTJ160240.07+533910.3,240.66698,53.65287,3.0529,2.2235
ILTJ160239.75+524637.0,240.66563,52.77696,0.8093,0.6825
ILTJ160240.18+531544.5,240.66742,53.26238,0.6409,0.3989
ILTJ160239.84+531040.2,240.66602,53.17785,0.7680,0.3624
ILTJ160238.89+524952.2,240.66204,52.83118,1.4877,0.8427
ILTJ160239.37+525946.4,240.66403,52.99624,0.4304,0.3858
ILTJ160239.95+533708.2,240.66644,53.61895,0.5288,0.5760
ILTJ160239.20+533928.6,240.66334,53.65795,1.0459,0.5375
ILTJ160237.98+524437.4,240.65824,52.74373,2.2059,1.5443
ILTJ160233.68+525430.9,240.64034,52.90858,235.8439,31.6866
ILTJ160237.96+533010.2,240.65816,53.50285,1.0527,0.6737
ILTJ160236.52+530044.2,240.65217,53.01228,0.4981,0.4488
ILTJ160236.02+532048.7,240.65008,53.34689,1.5266,0.9147
ILTJ160235.74+533858.9,240.64891,53.64971,4.8425,4.0509
ILTJ160234.30+531558.8,240.64292,53.26635,1.1404,0.8077
ILTJ160233.71+534215.5,240.64048,53.70431,3.4910,2.7650
ILTJ160233.21+530546.1,240.63836,53.09616,1.4002,1.1862
ILTJ160232.91+524952.0,240.63714,52.83113,0.7627,0.3298
ILTJ160233.34+531523.5,240.63893,53.25654,0.6074,0.5897
ILTJ160233.80+534731.8,240.64084,53.79217,0.6545,0.3552
ILTJ160232.50+531335.9,240.63540,53.22664,0.6742,0.5468
ILTJ160231.42+530052.3,240.63090,53.01453,0.3273,0.3818
ILTJ160231.41+535132.2,240.63087,53.85894,1.1227,0.4451
ILTJ160229.99+531232.8,240.62495,53.20911,0.4655,0.4195
ILTJ160230.15+534449.1,240.62563,53.74699,0.6953,0.4636
ILTJ160228.92+524839.7,240.62050,52.81103,0.6261,0.4002
ILTJ160229.61+534843.4,240.62339,53.81206,0.7816,0.5975
ILTJ160227.65+525810.3,240.61519,52.96955,1.6571,1.2331
ILTJ160227.81+530120.5,240.61587,53.02237,0.3828,0.3490
ILTJ160227.89+531736.0,240.61621,53.29334,1.3741,1.2349
ILTJ160227.51+530910.4,240.61464,53.15290,0.3896,0.3548
ILTJ160227.45+535043.0,240.61437,53.84528,1.8918,1.4935
ILTJ160227.12+534301.3,240.61302,53.71705,6.3845,4.6824
ILTJ160226.70+532326.8,240.61125,53.39079,2.7495,1.7547
ILTJ160226.57+524946.9,240.61069,52.82971,0.2236,0.3569
ILTJ160226.79+533206.6,240.61161,53.53517,0.9648,0.4043
ILTJ160225.61+524608.7,240.60670,52.76909,1.0055,0.4893
ILTJ160225.36+524840.5,240.60566,52.81127,1.0545,0.2015
ILTJ160225.80+531605.0,240.60752,53.26806,0.9112,0.3643
ILTJ160225.58+531202.7,240.60659,53.20075,0.7379,0.4370
ILTJ160225.46+530517.3,240.60608,53.08816,0.4445,0.3512
ILTJ160225.16+532919.6,240.60485,53.48879,5.0073,4.1543
ILTJ160225.26+534419.8,240.60525,53.73884,2.6135,1.7861
ILTJ160224.78+533838.0,240.60325,53.64389,1.8258,1.2715
ILTJ160223.05+530250.2,240.59602,53.04728,1.0245,0.2998
ILTJ160222.92+531454.5,240.59549,53.24850,1.2228,0.8018
ILTJ160221.80+530148.1,240.59082,53.03005,9.6619,7.9623
ILTJ160221.17+524546.0,240.58820,52.76279,22.7785,19.5264
ILTJ160221.87+531854.2,240.59114,53.31506,0.5320,0.4345
ILTJ160221.59+532722.9,240.58997,53.45638,2.1230,1.3498
ILTJ160221.17+532405.7,240.58821,53.40159,2.0312,0.4883
ILTJ160221.85+535113.6,240.59102,53.85378,0.6257,0.5492
ILTJ160220.17+530937.7,240.58404,53.16047,2.6161,2.1536
ILTJ160219.70+525407.1,240.58210,52.90198,0.7723,0.4252
ILTJ160218.72+525431.8,240.57801,52.90884,0.6710,0.5851
ILTJ160218.54+524902.4,240.57725,52.81734,0.4045,0.3620
ILTJ160218.80+531137.4,240.57833,53.19374,0.3825,0.3337
ILTJ160218.41+530359.7,240.57670,53.06660,0.4505,0.3644
ILTJ160218.24+532642.9,240.57599,53.44528,0.7332,0.3606
ILTJ160217.98+531110.1,240.57492,53.18616,0.4979,0.4031
ILTJ160217.64+530451.0,240.57350,53.08083,0.7741,0.7632
ILTJ160217.47+525859.6,240.57277,52.98323,0.5187,0.4248
ILTJ160217.10+530437.0,240.57125,53.07696,0.5044,0.4837
ILTJ160216.21+525332.4,240.56755,52.89234,0.7036,0.7024
ILTJ160215.91+524437.4,240.56631,52.74373,0.8659,0.6678
ILTJ160215.83+525743.3,240.56594,52.96204,0.4706,0.4316
ILTJ160215.05+531941.8,240.56269,53.32830,1.1383,0.8924
ILTJ160214.93+525710.6,240.56221,52.95297,0.3346,0.4091
ILTJ160214.55+530106.7,240.56062,53.01853,1.0455,0.9928
ILTJ160214.65+531417.3,240.56106,53.23816,0.7787,0.3972
ILTJ160215.00+534734.9,240.56251,53.79303,0.6687,0.5850
ILTJ160212.71+531149.7,240.55295,53.19715,13.9348,2.7579
ILTJ160214.06+535141.7,240.55860,53.86159,2.3609,1.2535
ILTJ160214.17+531214.0,240.55905,53.20391,0.4335,0.3624
ILTJ160213.92+531341.6,240.55802,53.22823,1.2891,1.1808
ILTJ160213.83+534411.3,240.55764,53.73648,0.6122,0.5063
ILTJ160213.44+534848.6,240.55600,53.81352,1.6152,1.2588
ILTJ160212.98+525223.8,240.55408,52.87329,0.5393,0.3171
ILTJ160213.07+530926.0,240.55444,53.15722,0.4566,0.3833
ILTJ160212.87+525649.6,240.55363,52.94713,0.5337,0.3179
ILTJ160213.07+534925.7,240.55444,53.82381,0.3897,0.3750
ILTJ160212.62+531828.1,240.55256,53.30781,0.7292,0.5447
ILTJ160212.66+534802.6,240.55276,53.80075,1.5422,1.3179
ILTJ160212.04+534104.7,240.55018,53.68466,0.7501,0.4291
ILTJ160209.84+534825.6,240.54099,53.80713,0.4120,0.3991
ILTJ160211.47+532812.7,240.54780,53.47020,0.6268,0.4657
ILTJ160211.58+534148.5,240.54827,53.69683,0.7699,0.4268
ILTJ160211.11+534349.1,240.54631,53.73031,1.5670,1.3281
ILTJ160210.99+532750.1,240.54580,53.46394,0.7737,0.3801
ILTJ160210.77+532959.9,240.54486,53.49999,0.6190,0.5336
ILTJ160209.88+531644.3,240.54116,53.27897,9.7202,8.4376
ILTJ160210.05+532644.5,240.54189,53.44571,0.6986,0.4715
ILTJ160209.14+531128.1,240.53810,53.19115,9.2367,5.5934
ILTJ160209.34+532318.1,240.53890,53.38837,4.1837,3.1321
ILTJ160209.25+532627.9,240.53854,53.44108,0.6906,0.4720
ILTJ160208.69+530919.2,240.53620,53.15535,0.8242,0.5432
ILTJ160208.30+534745.4,240.53460,53.79595,0.5694,0.3005
ILTJ160207.83+525710.5,240.53264,52.95292,0.4842,0.3487
ILTJ160207.72+530647.5,240.53216,53.11321,0.4872,0.4718
ILTJ160206.95+530113.4,240.52896,53.02040,0.9219,0.4444
ILTJ160206.53+534404.8,240.52719,53.73469,2.2174,1.2563
ILTJ160206.14+531245.8,240.52557,53.21274,1.3700,0.5265
ILTJ160206.44+534051.4,240.52684,53.68096,0.9968,0.5055
ILTJ160205.87+533143.5,240.52444,53.52877,3.0485,2.7047
ILTJ160205.66+532301.6,240.52359,53.38378,2.3628,1.0475
ILTJ160204.64+531433.4,240.51934,53.24262,0.9964,0.8016
ILTJ160204.45+524700.7,240.51855,52.78355,0.5184,0.3834
ILTJ160203.80+531938.3,240.51585,53.32730,1.7152,0.3948
ILTJ160203.69+531124.4,240.51537,53.19013,0.4185,0.4022
ILTJ160203.14+530631.7,240.51307,53.10883,0.8130,0.4424
ILTJ160202.41+534249.5,240.51003,53.71377,13.8301,11.3010
ILTJ160202.54+530752.1,240.51057,53.13115,0.8712,0.3421
ILTJ160202.47+533521.3,240.51028,53.58926,0.4830,0.3952
ILTJ160201.35+531839.4,240.50564,53.31094,0.6103,0.3626
ILTJ160200.81+524952.7,240.50337,52.83132,1.1653,0.7086
ILTJ160201.13+534237.7,240.50471,53.71048,0.6542,0.3897
ILTJ160159.94+530403.1,240.49976,53.06754,2.6471,1.9444
ILTJ160159.95+525905.4,240.49978,52.98486,0.7906,0.6256
ILTJ160159.86+532508.2,240.49942,53.41897,0.8511,0.6256
ILTJ160159.53+524958.7,240.49803,52.83300,0.5924,0.2898
ILTJ160159.92+535144.4,240.49967,53.86235,0.3724,0.3357
ILTJ160159.25+533113.0,240.49686,53.52029,1.5986,1.3082
ILTJ160159.35+533217.3,240.49728,53.53815,0.7074,0.4874
ILTJ160158.88+530000.3,240.49532,53.00011,0.4344,0.3983
ILTJ160158.53+531334.3,240.49390,53.22621,1.1523,0.5875
ILTJ160158.56+525110.3,240.49401,52.85287,0.3958,0.4326
ILTJ160158.45+530913.3,240.49353,53.15372,0.7243,0.6958
ILTJ160158.41+531016.3,240.49338,53.17120,0.6246,0.4514
ILTJ160158.34+531034.8,240.49308,53.17634,0.6988,0.6335
ILTJ160157.30+533006.0,240.48876,53.50168,12.3838,6.4451
ILTJ160157.24+531458.6,240.48849,53.24961,2.4991,1.3082
ILTJ160155.97+525504.4,240.48321,52.91790,3.2949,2.7793
ILTJ160156.18+532808.7,240.48408,53.46909,1.1861,0.9175
ILTJ160155.95+530509.6,240.48312,53.08601,0.7494,0.6009
ILTJ160155.59+525254.8,240.48161,52.88191,1.2979,0.5861
ILTJ160155.85+534831.1,240.48270,53.80866,0.6624,0.2750
ILTJ160155.47+525407.8,240.48113,52.90217,0.8938,0.5823
ILTJ160154.56+531429.5,240.47735,53.24154,5.9723,1.6786
ILTJ160154.99+535035.8,240.47912,53.84330,0.4624,0.2919
ILTJ160154.36+534339.1,240.47650,53.72753,0.6461,0.4024
ILTJ160153.42+532948.0,240.47258,53.49668,1.3969,1.0362
ILTJ160151.94+532341.0,240.46643,53.39475,8.9902,3.4292
ILTJ160152.59+525242.1,240.46911,52.87838,0.5484,0.3345
ILTJ160151.99+525312.0,240.46665,52.88668,1.2114,0.9646
ILTJ160152.10+533603.0,240.46709,53.60086,0.6265,0.5381
ILTJ160151.89+525620.2,240.46619,52.93895,0.3573,0.3814
ILTJ160151.22+525328.1,240.46342,52.89114,12.8253,10.6521
ILTJ160151.53+531418.8,240.46470,53.23858,1.3061,1.0772
ILTJ160151.64+530529.4,240.46517,53.09152,0.4415,0.4298
ILTJ160150.59+532853.4,240.46078,53.48150,0.4841,0.4928
ILTJ160150.25+530855.9,240.45938,53.14887,0.8632,0.6906
ILTJ160150.10+531434.0,240.45874,53.24280,0.9537,0.5042
ILTJ160148.95+533652.9,240.45395,53.61470,3.2880,2.4413
ILTJ160148.14+524918.0,240.45058,52.82167,1.3240,1.0594
ILTJ160148.38+535240.8,240.45160,53.87801,0.4388,0.3280
ILTJ160147.48+530358.5,240.44782,53.06626,0.6230,0.4482
ILTJ160147.42+533711.3,240.44760,53.61982,0.4579,0.4672
ILTJ160147.43+534308.9,240.44760,53.71914,0.6421,0.3087
ILTJ160146.80+530126.5,240.44501,53.02403,0.4768,0.3383
ILTJ160146.66+534504.8,240.44442,53.75134,0.6495,0.5266
ILTJ160146.46+530318.8,240.44358,53.05523,0.5799,0.3789
ILTJ160146.26+533546.0,240.44276,53.59611,0.5815,0.5913
ILTJ160145.75+531732.8,240.44061,53.29246,0.4539,0.3419
ILTJ160145.57+525907.3,240.43987,52.98539,0.5546,0.3705
ILTJ160145.53+535226.5,240.43971,53.87405,0.3905,0.3555
ILTJ160145.25+534136.3,240.43856,53.69343,0.9276,0.6834
ILTJ160144.23+534301.0,240.43428,53.71697,6.8732,2.0362
ILTJ160143.12+531539.4,240.42967,53.26095,2.9839,2.4745
ILTJ160142.47+534127.3,240.42695,53.69093,1.0112,0.6960
ILTJ160141.69+532519.4,240.42370,53.42207,6.2538,5.0389
ILTJ160142.14+525326.0,240.42557,52.89057,0.3706,0.4438
ILTJ160140.68+534806.6,240.41948,53.80185,1.5171,0.8085
ILTJ160140.85+534031.7,240.42021,53.67550,0.4339,0.3534
ILTJ160138.53+533500.3,240.41055,53.58342,1.6961,1.0406
ILTJ160138.34+535134.2,240.40974,53.85951,0.4296,0.3060
ILTJ160137.64+530103.9,240.40684,53.01777,2.0235,1.6703
ILTJ160137.51+534151.6,240.40629,53.69767,0.3629,0.3917
ILTJ160136.37+533350.4,240.40155,53.56402,6.0681,1.4857
ILTJ160136.86+533316.4,240.40359,53.55456,0.4873,0.5168
ILTJ160136.51+525350.6,240.40211,52.89741,4.1122,2.6103
ILTJ160135.76+531435.0,240.39902,53.24308,0.8444,0.6186
ILTJ160135.12+532836.0,240.39632,53.47667,3.6469,2.4046
ILTJ160135.17+535218.0,240.39655,53.87168,0.5306,0.4034
ILTJ160134.63+531228.4,240.39431,53.20791,0.6786,0.5057
ILTJ160133.47+530651.6,240.38947,53.11434,1.9984,1.0133
ILTJ160133.46+533030.0,240.38943,53.50833,1.4166,0.8427
ILTJ160133.34+531100.8,240.38893,53.18356,0.8220,0.6566
ILTJ160132.80+534603.6,240.38666,53.76768,1.8312,0.9555
ILTJ160132.37+535052.6,240.38487,53.84794,0.5516,0.4157
ILTJ160132.32+533447.8,240.38467,53.57997,0.6655,0.4951
ILTJ160131.74+530653.3,240.38224,53.11482,0.4020,0.4289
ILTJ160130.51+532537.4,240.37713,53.42707,162.0438,120.3797
ILTJ160131.06+535157.8,240.37942,53.86607,0.8841,0.6618
ILTJ160130.45+530527.6,240.37689,53.09103,0.6473,0.4299
ILTJ160129.99+531119.3,240.37495,53.18872,0.7301,0.5607
ILTJ160129.19+531854.2,240.37164,53.31506,0.9561,0.6896
ILTJ160128.01+535322.4,240.36672,53.88958,5.7233,2.8494
ILTJ160128.94+531837.1,240.37059,53.31031,0.7335,0.3358
ILTJ160128.59+531559.7,240.36914,53.26661,0.9700,0.6630
ILTJ160128.06+533917.2,240.36692,53.65480,0.3870,0.3634
ILTJ160127.92+533806.9,240.36633,53.63525,0.5432,0.3555
ILTJ160127.05+532727.1,240.36269,53.45753,1.2585,1.0117
ILTJ160126.22+534357.6,240.35927,53.73269,3.0594,1.1852
ILTJ160126.22+530646.2,240.35926,53.11284,1.5055,1.0353
ILTJ160125.12+531455.0,240.35467,53.24861,7.0747,5.1886
ILTJ160125.03+535055.8,240.35428,53.84883,0.4316,0.3080
ILTJ160125.06+533335.4,240.35441,53.55985,0.6073,0.5601
ILTJ160123.48+534513.6,240.34783,53.75378,3.4106,1.2166
ILTJ160124.41+530725.9,240.35170,53.12386,0.3767,0.3868
ILTJ160123.92+531811.2,240.34969,53.30313,0.9732,0.8845
ILTJ160123.42+534844.7,240.34759,53.81242,0.5526,0.3260
ILTJ160122.93+535159.7,240.34552,53.86661,3.8610,1.8815
ILTJ160122.93+533849.5,240.34553,53.64710,2.3419,1.7462
ILTJ160122.91+531924.8,240.34544,53.32356,0.9945,0.8650
ILTJ160122.78+533046.5,240.34494,53.51293,0.9735,0.6579
ILTJ160123.13+525225.3,240.34638,52.87371,0.3673,0.3632
ILTJ160122.54+531031.1,240.34391,53.17532,0.6526,0.5053
ILTJ160121.85+533957.0,240.34106,53.66586,1.6997,0.6038
ILTJ160120.83+530747.7,240.33679,53.12994,1.9477,1.2481
ILTJ160120.56+530834.4,240.33568,53.14290,0.5061,0.3477
ILTJ160119.70+535052.5,240.33207,53.84792,1.3312,0.3964
ILTJ160120.28+530000.4,240.33450,53.00013,0.5198,0.3287
ILTJ160119.66+525320.1,240.33190,52.88892,2.5326,2.0214
ILTJ160119.58+530403.7,240.33158,53.06772,0.6150,0.1456
ILTJ160119.49+530807.5,240.33122,53.13544,0.3999,0.4394
ILTJ160118.54+531645.8,240.32725,53.27939,5.5012,0.8874
ILTJ160118.74+531433.4,240.32807,53.24264,2.7332,0.7747
ILTJ160118.91+533712.1,240.32878,53.62004,0.3438,0.3313
ILTJ160118.72+533449.5,240.32799,53.58044,0.5316,0.5010
ILTJ160117.80+535159.6,240.32416,53.86656,1.7249,1.2561
ILTJ160118.25+531936.3,240.32604,53.32676,0.6416,0.6424
ILTJ160117.59+533006.8,240.32330,53.50191,0.7353,0.4691
ILTJ160117.41+533901.4,240.32253,53.65041,0.3827,0.3349
ILTJ160116.77+533622.0,240.31986,53.60612,0.6405,0.4277
ILTJ160116.34+531225.6,240.31808,53.20711,0.6669,0.5326
ILTJ160115.76+531812.4,240.31566,53.30345,2.1663,1.6064
ILTJ160115.67+534030.5,240.31527,53.67515,0.8332,0.6884
ILTJ160116.04+530459.5,240.31684,53.08321,0.3713,0.3735
ILTJ160116.15+525645.8,240.31730,52.94607,0.4241,0.3686
ILTJ160115.48+530124.3,240.31449,53.02343,0.6406,0.4423
ILTJ160114.64+535034.8,240.31100,53.84301,0.7239,0.5600
ILTJ160114.82+533606.3,240.31175,53.60175,0.6182,0.4618
ILTJ160114.67+531502.0,240.31113,53.25056,1.2770,1.0477
ILTJ160114.81+525632.2,240.31171,52.94229,0.5190,0.4693
ILTJ160114.00+533923.7,240.30835,53.65659,1.3471,0.8306
ILTJ160113.94+534603.2,240.30809,53.76757,1.2713,0.9155
ILTJ160114.12+533232.1,240.30883,53.54226,0.3842,0.3645
ILTJ160113.75+525406.2,240.30730,52.90174,0.4952,0.3481
ILTJ160112.09+534657.0,240.30038,53.78251,0.4627,0.4156
ILTJ160112.04+531232.2,240.30018,53.20897,0.5226,0.3947
ILTJ160111.55+533029.0,240.29812,53.50807,0.3984,0.3964
ILTJ160111.01+531328.6,240.29589,53.22463,1.2975,0.6980
ILTJ160110.11+530249.6,240.29213,53.04711,4.6789,3.5506
ILTJ160110.00+533036.5,240.29168,53.51016,0.7681,0.7601
ILTJ160109.74+535033.1,240.29060,53.84253,0.3128,0.3309
ILTJ160109.54+530612.4,240.28974,53.10344,1.1041,0.9096
ILTJ160109.25+532808.4,240.28854,53.46901,1.0368,0.8062
ILTJ160108.84+534049.9,240.28683,53.68054,1.1531,0.7094
ILTJ160107.87+535022.8,240.28280,53.83969,0.8082,0.6605
ILTJ160107.78+530026.9,240.28241,53.00747,4.1992,3.6033
ILTJ160107.82+530227.0,240.28260,53.04086,0.8320,0.5183
ILTJ160107.33+531338.9,240.28054,53.22749,0.4957,0.5036
ILTJ160105.78+531905.7,240.27407,53.31826,1.6155,0.3335
ILTJ160105.36+532658.8,240.27232,53.44969,0.5335,0.3573
ILTJ160103.85+534120.7,240.26604,53.68909,1.3037,0.8738
ILTJ160103.64+533009.0,240.26515,53.50252,1.1592,0.8411
ILTJ160103.61+531332.3,240.26502,53.22566,0.6875,0.3916
ILTJ160103.16+532749.9,240.26319,53.46388,0.6436,0.3770
ILTJ160102.78+533717.7,240.26157,53.62161,1.0860,0.7225
