id,type,z,host_Z,p_sn,p_host,host_target,host_visits_needed_pfs,host_hours_needed_desi,host_hours_done,observed,host_completed
5061,CC,0.27080,25.708,1,1,0,-1,-1.0,0.0,1,0
5062,CC,0.41977,18.839,1,1,1,1,4.2,4.0,1,0
5063,CC,0.40338,26.019,4,4,0,-1,-1.0,0.0,0,0
5064,CC,0.42100,23.570,0,0,1,7,29.4,0.0,0,0
5065,CC,0.37794,22.288,5,5,1,1,4.2,6.0,1,1
5066,CC,0.42926,25.823,-1,-1,0,-1,-1.0,0.0,0,0
5067,CC,0.49122,25.270,1,1,1,155,651.0,4.0,0,0
5068,CC,0.35739,20.853,2,2,1,1,4.2,6.0,1,1
5069,CC,0.22513,18.994,1,1,1,1,4.2,6.0,1,1
5070,CC,0.22198,25.036,0,0,1,102,428.4,4.0,1,0
5071,CC,0.25698,25.523,5,5,0,-1,-1.0,0.0,0,0
5072,CC,0.53409,23.476,1,1,1,6,25.2,8.0,0,0
5073,CC,0.47257,22.452,3,3,1,1,4.2,6.0,0,1
5074,CC,0.33964,19.303,1,1,1,1,4.2,4.0,1,0
5075,CC,0.48268,21.563,4,4,1,1,4.2,4.0,0,0
5076,CC,0.49570,22.428,5,5,1,1,4.2,6.0,0,1
5077,CC,0.64743,25.150,5,5,1,127,533.4,10.0,0,0
5078,CC,0.43308,20.775,3,3,1,1,4.2,0.0,0,0
5079,CC,0.30265,24.024,3,3,1,16,67.2,6.0,0,0
5080,CC,0.26782,20.104,1,1,1,1,4.2,0.0,1,0
5081,CC,0.43487,19.446,-1,-1,1,1,4.2,0.0,0,0
5082,CC,0.46810,21.423,4,4,1,1,4.2,6.0,1,1
5083,CC,0.23689,24.520,5,5,1,40,168.0,16.0,0,0
5084,CC,0.20012,21.032,0,0,1,1,4.2,6.0,0,1
5085,CC,0.24455,22.522,1,1,1,2,8.4,10.0,1,1
5086,CC,0.37733,24.702,3,3,1,55,231.0,16.0,0,0
5087,CC,0.33634,21.175,3,3,1,1,4.2,6.0,0,1
5088,CC,0.40946,21.931,5,5,1,1,4.2,4.0,0,0
5089,CC,0.49810,20.373,2,2,1,1,4.2,6.0,1,1
5090,CC,0.46819,25.154,4,4,1,128,537.6,4.0,1,0
5091,CC,0.38203,26.785,3,3,0,-1,-1.0,0.0,1,0
5092,CC,0.34372,999.000,0,-1,0,-1,-1.0,0.0,0,0
5093,CC,0.32337,21.847,2,2,1,1,4.2,6.0,0,1
5094,CC,0.33817,24.591,1,1,1,46,193.2,8.0,1,0
5095,CC,0.29169,20.786,2,2,1,1,4.2,6.0,0,1
5096,CC,0.40138,24.548,-1,-1,1,42,176.4,0.0,0,0
5097,CC,0.38442,23.931,4,4,1,14,58.8,16.0,0,0
5098,CC,0.27611,18.942,4,4,1,1,4.2,0.0,1,0
5099,CC,0.29680,21.318,4,4,1,1,4.2,0.0,1,0
5100,CC,0.35141,19.125,2,2,1,1,4.2,6.0,1,1
5101,CC,0.57514,24.131,5,5,1,20,84.0,14.0,1,0
5102,CC,0.80950,26.420,3,3,0,-1,-1.0,0.0,1,0
5103,CC,0.49189,25.962,3,3,0,-1,-1.0,0.0,0,0
5104,CC,0.40025,25.734,3,3,0,-1,-1.0,0.0,1,0
5105,CC,0.74494,24.775,5,5,1,63,264.6,16.0,0,0
5106,CC,1.21665,23.712,3,3,1,9,37.8,16.0,1,0
5107,CC,0.60457,21.899,0,0,1,1,4.2,6.0,0,1
5108,CC,0.45035,26.182,4,4,0,-1,-1.0,0.0,1,0
5109,CC,0.61296,19.775,1,1,1,1,4.2,6.0,0,1
5110,CC,0.62771,26.387,0,0,0,-1,-1.0,0.0,1,0
5111,CC,1.16998,24.365,4,4,1,30,126.0,12.0,0,0
5112,CC,0.46600,23.127,2,2,1,4,16.8,14.0,0,0
5113,CC,1.93567,25.935,3,3,0,-1,-1.0,0.0,0,0
5114,CC,1.39836,23.426,5,5,1,6,25.2,2.0,1,0
5115,CC,0.48555,22.146,5,5,1,1,4.2,6.0,1,1
5116,CC,0.66641,27.828,1,1,0,-1,-1.0,0.0,0,0
5117,CC,0.63140,22.383,2,2,1,1,4.2,0.0,1,0
5118,CC,0.42362,24.420,3,3,1,33,138.6,2.0,1,0
5119,CC,0.40528,26.555,0,0,0,-1,-1.0,0.0,0,0
5120,CC,1.17790,27.792,0,0,0,-1,-1.0,0.0,0,0
5121,CC,0.81083,25.512,1,1,0,-1,-1.0,0.0,0,0
5122,CC,0.66747,26.710,4,4,0,-1,-1.0,0.0,0,0
5123,CC,1.42196,26.562,1,1,0,-1,-1.0,0.0,0,0
5124,CC,0.68538,26.973,1,1,0,-1,-1.0,0.0,0,0
5125,CC,0.37909,24.337,2,2,1,29,121.8,6.0,1,0
5126,CC,0.48271,22.625,1,1,1,2,8.4,4.0,0,0
5127,CC,1.65941,23.914,5,5,1,14,58.8,4.0,0,0
5128,CC,1.27897,23.781,4,4,1,11,46.2,4.0,0,0
5129,CC,1.55117,27.378,4,4,0,-1,-1.0,0.0,0,0
5130,CC,0.68807,22.526,-1,-1,1,2,8.4,0.0,0,0
5131,CC,0.45522,25.645,2,2,0,-1,-1.0,0.0,1,0
5132,CC,0.76939,24.201,4,4,1,22,92.4,12.0,1,0
5133,CC,0.53804,26.229,2,2,0,-1,-1.0,0.0,0,0
5134,CC,0.76084,24.995,2,2,1,93,390.6,10.0,1,0
5135,CC,1.12764,24.424,0,0,1,34,142.8,0.0,0,0
5136,CC,1.56844,24.033,5,5,1,17,71.4,16.0,0,0
5137,CC,0.64494,23.415,5,5,1,6,25.2,10.0,1,0
5138,CC,0.94780,21.811,1,1,1,1,4.2,4.0,0,0
5139,CC,0.69217,25.972,0,0,0,-1,-1.0,0.0,1,0
5140,CC,1.01996,22.704,5,5,1,2,8.4,10.0,0,1
5141,CC,0.31862,22.391,4,4,1,1,4.2,6.0,1,1
5142,CC,0.72997,25.142,2,2,1,125,525.0,18.0,0,0
5143,CC,0.75549,22.619,2,2,1,2,8.4,10.0,1,1
5144,CC,0.70750,24.777,2,2,1,63,264.6,16.0,0,0
5145,CC,0.33038,25.106,5,5,1,117,491.4,10.0,1,0
5146,CC,1.13036,23.750,2,2,1,10,42.0,6.0,0,0
5147,CC,0.57739,23.666,4,4,1,9,37.8,16.0,0,0
5148,CC,0.82986,25.564,1,1,0,-1,-1.0,0.0,0,0
5149,CC,0.65562,24.523,0,0,1,40,168.0,14.0,0,0
5150,CC,1.27533,25.382,4,4,1,194,814.8,8.0,1,0
5151,CC,1.23291,23.984,5,5,1,15,63.0,14.0,1,0
5152,CC,0.51456,22.326,3,3,1,1,4.2,6.0,0,1
5153,CC,0.60131,26.550,0,0,0,-1,-1.0,0.0,1,0
5154,CC,1.09699,26.684,0,0,0,-1,-1.0,0.0,0,0
5155,CC,0.33494,22.369,0,0,1,1,4.2,6.0,1,1
5156,CC,0.35207,19.429,2,2,1,1,4.2,6.0,0,1
5157,CC,0.72057,22.126,5,5,1,1,4.2,0.0,0,0
5158,CC,0.46251,21.228,2,2,1,1,4.2,6.0,0,1
5159,CC,0.27820,22.019,0,0,1,1,4.2,0.0,1,0
5160,CC,0.22893,25.649,2,2,0,-1,-1.0,0.0,0,0
5161,CC,0.25725,22.698,5,5,1,2,8.4,10.0,0,1
5162,CC,0.40891,20.599,1,1,1,1,4.2,6.0,1,1
5163,CC,0.42220,24.354,1,1,1,30,126.0,0.0,1,0
5164,CC,0.41906,19.299,5,5,1,1,4.2,4.0,1,0
5165,CC,0.77967,24.348,3,3,1,30,126.0,4.0,1,0
5166,CC,0.67393,25.615,2,2,0,-1,-1.0,0.0,0,0
5167,CC,0.31879,25.477,5,5,1,227,953.4,14.0,1,0
5168,CC,1.08062,999.000,0,-1,0,-1,-1.0,0.0,0,0
5169,CC,0.48735,25.572,4,4,0,-1,-1.0,0.0,0,0
5170,CC,0.48422,25.423,0,0,1,208,873.6,0.0,0,0
5171,CC,0.28343,999.000,3,-1,0,-1,-1.0,0.0,0,0
5172,CC,0.49224,23.255,4,4,1,4,16.8,4.0,1,0
5173,CC,0.34907,21.569,1,1,1,1,4.2,0.0,0,0
5174,CC,0.44260,19.491,2,2,1,1,4.2,6.0,1,1
5175,CC,1.16960,25.540,5,5,0,-1,-1.0,0.0,0,0
5176,CC,0.31041,26.369,2,2,0,-1,-1.0,0.0,1,0
5177,CC,0.22979,27.091,5,5,0,-1,-1.0,0.0,1,0
5178,CC,0.94482,23.170,3,3,1,4,16.8,6.0,1,0
5179,CC,0.49003,19.724,1,1,1,1,4.2,6.0,1,1
5180,CC,0.44439,20.697,1,1,1,1,4.2,6.0,0,1
5181,CC,0.90473,27.071,5,5,0,-1,-1.0,0.0,0,0
5182,CC,0.40739,22.508,2,2,1,1,4.2,4.0,0,0
5183,CC,0.31300,25.504,0,0,0,-1,-1.0,0.0,1,0
5184,CC,0.29786,23.276,1,1,1,5,21.0,16.0,1,0
5185,CC,0.36483,21.760,0,0,1,1,4.2,0.0,1,0
5186,CC,0.62063,23.025,4,4,1,3,12.6,10.0,0,0
5187,CC,0.60440,22.403,5,5,1,1,4.2,6.0,0,1
5188,CC,0.61858,26.442,3,3,0,-1,-1.0,0.0,1,0
5189,CC,0.46801,22.768,5,5,1,2,8.4,10.0,0,1
5190,CC,0.55788,20.830,-1,-1,1,1,4.2,0.0,0,0
5191,CC,0.80231,25.049,4,4,1,105,441.0,12.0,0,0
5192,CC,0.80755,25.296,2,2,1,164,688.8,18.0,0,0
5193,CC,0.72780,22.628,4,4,1,2,8.4,4.0,0,0
5194,CC,0.64071,23.243,0,0,1,4,16.8,14.0,0,0
5195,CC,0.24340,20.481,1,1,1,1,4.2,6.0,0,1
5196,CC,0.59975,22.131,4,4,1,1,4.2,4.0,0,0
5197,CC,0.41215,23.272,2,2,1,4,16.8,0.0,1,0
5198,CC,0.40808,20.950,4,4,1,1,4.2,6.0,1,1
5199,CC,0.86736,24.993,2,2,1,93,390.6,14.0,0,0
5200,CC,0.58465,20.103,5,5,1,1,4.2,6.0,0,1
5201,CC,0.49259,27.075,1,1,0,-1,-1.0,0.0,0,0
5202,CC,0.48677,20.566,2,2,1,1,4.2,6.0,0,1
5203,CC,0.35881,23.231,5,5,1,4,16.8,0.0,1,0
5204,CC,0.42224,26.070,3,3,0,-1,-1.0,0.0,0,0
5205,CC,0.28341,22.918,0,0,1,3,12.6,14.0,0,1
5206,CC,0.45671,24.499,-1,-1,1,38,159.6,0.0,0,0
5207,CC,0.27842,26.158,-1,-1,0,-1,-1.0,0.0,0,0
5208,CC,0.52644,22.689,0,0,1,2,8.4,0.0,0,0
5209,CC,0.84028,23.446,0,0,1,6,25.2,4.0,0,0
5210,CC,0.32562,24.814,5,5,1,68,285.6,14.0,0,0
5211,CC,0.40888,21.767,0,0,1,1,4.2,6.0,0,1
5212,CC,0.30796,25.775,0,0,0,-1,-1.0,0.0,0,0
5213,CC,0.31172,24.123,4,4,1,20,84.0,10.0,0,0
5214,CC,0.84027,999.000,5,-1,0,-1,-1.0,0.0,0,0
5215,CC,0.28272,21.502,4,4,1,1,4.2,6.0,1,1
5216,CC,0.24979,25.629,3,3,0,-1,-1.0,0.0,0,0
5217,CC,0.27002,25.566,3,3,0,-1,-1.0,0.0,0,0
5218,CC,0.29134,24.884,1,1,1,78,327.6,0.0,1,0
5219,CC,0.41769,19.389,0,0,1,1,4.2,6.0,0,1
5220,CC,0.71409,22.677,1,1,1,2,8.4,4.0,0,0
5221,CC,0.52556,25.966,1,1,0,-1,-1.0,0.0,0,0
5222,CC,0.20882,21.469,4,4,1,1,4.2,0.0,1,0
5223,CC,0.39491,22.455,3,3,1,1,4.2,6.0,0,1
5224,CC,0.73085,20.555,4,4,1,1,4.2,2.0,0,0
5225,CC,0.56645,21.941,1,1,1,1,4.2,6.0,0,1
5226,CC,0.76600,23.497,4,4,1,6,25.2,16.0,0,0
5227,CC,0.35250,19.436,0,0,1,1,4.2,4.0,0,0
5228,CC,0.38859,25.859,1,1,0,-1,-1.0,0.0,1,0
5229,CC,0.61820,23.161,3,3,1,4,16.8,0.0,0,0
5230,CC,0.62031,20.916,0,0,1,1,4.2,0.0,0,0
5231,CC,0.56989,22.120,1,1,1,1,4.2,2.0,0,0
5232,CC,0.86348,26.435,4,4,0,-1,-1.0,0.0,0,0
5233,CC,0.50617,25.586,3,3,0,-1,-1.0,0.0,1,0
5234,CC,0.56326,19.697,1,1,1,1,4.2,6.0,1,1
5235,CC,0.30801,20.195,1,1,1,1,4.2,6.0,0,1
5236,CC,0.76752,21.136,2,3,1,1,4.2,6.0,0,1
5237,CC,0.55318,26.231,5,5,0,-1,-1.0,0.0,0,0
5238,CC,0.15979,999.000,3,-1,0,-1,-1.0,0.0,1,0
5239,CC,0.45221,23.544,1,1,1,7,29.4,4.0,0,0
5240,CC,0.31922,23.490,2,2,1,6,25.2,14.0,0,0
5241,CC,0.60449,999.000,1,-1,0,-1,-1.0,0.0,0,0
5242,CC,0.88063,22.960,3,3,1,3,12.6,2.0,1,0
5243,CC,0.58702,22.215,5,5,1,1,4.2,6.0,0,1
5244,CC,0.71662,22.291,3,3,1,1,4.2,6.0,0,1
5245,CC,0.43478,21.214,1,1,1,1,4.2,0.0,0,0
5246,CC,0.39655,25.313,4,4,1,170,714.0,12.0,0,0
5247,CC,0.36487,21.433,1,1,1,1,4.2,4.0,1,0
5248,CC,0.85663,21.944,3,3,1,1,4.2,6.0,0,1
5249,CC,1.04464,25.842,1,1,0,-1,-1.0,0.0,1,0
5250,CC,0.95962,22.663,0,0,1,2,8.4,10.0,0,1
5251,CC,0.22350,18.977,1,1,1,1,4.2,2.0,1,0
5252,CC,0.47272,21.107,4,4,1,1,4.2,6.0,0,1
5253,CC,0.78566,21.379,1,1,1,1,4.2,6.0,0,1
5254,CC,0.62626,21.503,4,4,1,1,4.2,6.0,0,1
5255,CC,0.33416,23.248,-1,-1,1,4,16.8,0.0,0,0
5256,CC,0.72513,20.150,3,3,1,1,4.2,6.0,0,1
5257,CC,0.55909,18.335,4,4,1,1,4.2,6.0,1,1
5258,CC,0.16370,18.781,4,4,1,1,4.2,6.0,0,1
5259,CC,0.45409,21.184,5,5,1,1,4.2,4.0,0,0
5260,CC,0.70332,22.758,0,0,1,2,8.4,10.0,0,1
5261,CC,0.59124,26.380,5,5,0,-1,-1.0,0.0,0,0
5262,CC,0.38754,24.836,4,4,1,71,298.2,16.0,0,0
5263,CC,0.42938,20.306,5,5,1,1,4.2,6.0,0,1
5264,CC,0.80987,26.817,3,3,0,-1,-1.0,0.0,0,0
5265,CC,0.37717,19.920,1,1,1,1,4.2,6.0,0,1
5266,CC,0.28620,20.598,0,0,1,1,4.2,4.0,1,0
5267,CC,0.99523,23.972,1,1,1,15,63.0,14.0,0,0
5268,CC,0.58504,22.318,2,2,1,1,4.2,6.0,0,1
5269,CC,0.42969,23.116,0,0,1,4,16.8,14.0,1,0
5270,CC,0.67331,20.730,0,0,1,1,4.2,4.0,0,0
5271,CC,0.48145,21.573,0,0,1,1,4.2,0.0,0,0
5272,CC,0.47818,22.529,1,1,1,2,8.4,6.0,0,0
5273,CC,0.29199,24.855,4,4,1,74,310.8,12.0,0,0
5274,CC,0.72555,27.177,2,2,0,-1,-1.0,0.0,0,0
5275,CC,0.64719,21.642,5,5,1,1,4.2,2.0,1,0
5276,CC,0.52055,25.715,0,0,0,-1,-1.0,0.0,0,0
5277,CC,0.13653,20.358,5,5,1,1,4.2,6.0,1,1
5278,CC,1.10068,26.177,3,3,0,-1,-1.0,0.0,0,0
5279,CC,0.27011,21.765,1,1,1,1,4.2,6.0,1,1
5280,CC,0.54373,22.269,-1,-1,1,1,4.2,0.0,0,0
5281,CC,0.35246,24.807,4,4,1,67,281.4,14.0,0,0
5282,CC,0.56381,25.913,3,3,0,-1,-1.0,0.0,0,0
5283,CC,0.42598,22.082,0,1,1,1,4.2,6.0,0,1
5284,CC,0.57127,20.896,1,1,1,1,4.2,6.0,1,1
5285,CC,0.76178,27.219,4,4,0,-1,-1.0,0.0,1,0
5286,CC,0.48185,19.878,5,5,1,1,4.2,6.0,0,1
5287,CC,0.78536,20.592,4,4,1,1,4.2,6.0,0,1
5288,CC,1.04622,25.543,2,2,0,-1,-1.0,0.0,1,0
5289,CC,0.28335,24.736,2,2,1,58,243.6,14.0,0,0
5290,CC,1.07784,25.225,1,1,1,143,600.6,4.0,0,0
5291,CC,0.67040,22.860,1,1,1,2,8.4,10.0,0,1
5292,CC,0.99987,23.433,2,2,1,6,25.2,0.0,0,0
5293,CC,0.35804,24.838,1,1,1,72,302.4,4.0,1,0
5294,CC,0.70308,22.757,5,5,1,2,8.4,0.0,1,0
5295,CC,0.96300,25.374,0,0,1,191,802.2,14.0,0,0
5296,CC,0.68027,20.306,3,3,1,1,4.2,0.0,1,0
5297,CC,0.38601,22.538,2,2,1,2,8.4,0.0,0,0
5298,CC,0.44415,20.659,0,0,1,1,4.2,2.0,1,0
5299,CC,0.85329,23.694,3,3,1,9,37.8,14.0,0,0
5300,CC,0.90903,23.038,4,4,1,3,12.6,14.0,1,1
5301,CC,0.49253,23.585,3,3,1,8,33.6,14.0,0,0
5302,CC,0.60031,22.280,5,5,1,1,4.2,4.0,0,0
5303,CC,0.45269,22.136,1,1,1,1,4.2,6.0,0,1
5304,CC,1.16966,24.499,4,4,1,38,159.6,12.0,0,0
5305,CC,0.42507,20.868,1,1,1,1,4.2,6.0,0,1
5306,CC,0.93532,23.476,4,4,1,6,25.2,6.0,0,0
5307,CC,0.40590,21.225,5,5,1,1,4.2,6.0,1,1
5308,CC,0.68011,26.428,2,2,0,-1,-1.0,0.0,1,0
5309,CC,0.28937,24.244,5,5,1,24,100.8,16.0,0,0
5310,CC,0.38640,19.525,4,4,1,1,4.2,2.0,1,0
5311,CC,0.31128,19.194,0,0,1,1,4.2,2.0,1,0
5312,CC,0.48323,20.849,4,4,1,1,4.2,0.0,0,0
5313,CC,0.29231,24.258,4,4,1,25,105.0,0.0,1,0
5314,CC,0.60479,25.677,1,1,0,-1,-1.0,0.0,0,0
5315,CC,0.39829,20.009,4,4,1,1,4.2,0.0,1,0
5316,CC,1.02001,24.537,1,1,1,41,172.2,0.0,1,0
5317,CC,0.42353,999.000,0,-1,0,-1,-1.0,0.0,0,0
5318,CC,0.34820,21.694,4,4,1,1,4.2,6.0,0,1
5319,CC,0.24349,22.641,2,2,1,2,8.4,10.0,0,1
5320,CC,0.30504,25.686,-1,-1,0,-1,-1.0,0.0,0,0
5321,CC,0.40696,20.760,4,4,1,1,4.2,6.0,0,1
5322,CC,0.28369,23.255,4,4,1,4,16.8,14.0,0,0
5323,CC,0.28453,24.753,0,0,1,60,252.0,6.0,1,0
5324,CC,0.32412,24.690,3,3,1,54,226.8,0.0,1,0
5325,CC,0.15022,24.431,-1,-1,1,34,142.8,0.0,0,0
5326,CC,0.33328,21.059,0,0,1,1,4.2,6.0,0,1
5327,CC,0.29333,23.480,3,3,1,6,25.2,6.0,0,0
5328,CC,0.36271,26.064,1,1,0,-1,-1.0,0.0,0,0
5329,CC,0.53481,24.790,0,0,1,65,273.0,10.0,0,0
5330,CC,0.13607,22.690,2,2,1,2,8.4,2.0,1,0
5331,CC,0.54629,24.605,3,3,1,47,197.4,6.0,0,0
5332,CC,0.24918,22.514,4,4,1,2,8.4,4.0,0,0
5333,CC,0.33470,23.423,5,5,1,6,25.2,0.0,0,0
5334,CC,0.36323,25.935,2,2,0,-1,-1.0,0.0,1,0
5335,CC,0.29539,23.352,3,3,1,5,21.0,4.0,1,0
5336,CC,0.43634,21.165,3,3,1,1,4.2,6.0,1,1
5337,CC,0.56554,24.902,0,0,1,81,340.2,0.0,0,0
5338,CC,0.29284,25.194,0,0,1,136,571.2,2.0,1,0
5339,CC,0.41534,22.807,3,3,1,2,8.4,8.0,1,0
5340,CC,0.44198,24.151,1,1,1,21,88.2,14.0,1,0
5341,CC,0.51430,25.430,5,5,1,211,886.2,12.0,1,0
5342,CC,0.40086,20.346,2,2,1,1,4.2,6.0,1,1
5343,CC,0.35893,24.750,3,3,1,60,252.0,4.0,0,0
5344,CC,0.20991,22.118,4,4,1,1,4.2,6.0,0,1
5345,CC,0.31245,24.287,2,2,1,26,109.2,8.0,1,0
5346,CC,0.33713,999.000,1,-1,0,-1,-1.0,0.0,1,0
5347,CC,0.27101,24.986,3,3,1,92,386.4,14.0,1,0
5348,CC,0.36543,20.480,5,5,1,1,4.2,6.0,1,1
5349,CC,0.27487,20.838,5,5,1,1,4.2,4.0,1,0
5350,CC,0.21629,20.359,5,5,1,1,4.2,4.0,1,0
5351,CC,0.23796,21.050,0,0,1,1,4.2,6.0,1,1
5352,CC,0.16449,20.371,4,4,1,1,4.2,6.0,1,1
5353,CC,0.29084,23.233,-1,-1,1,4,16.8,0.0,0,0
5354,CC,0.45838,23.286,0,0,1,5,21.0,10.0,0,0
5355,CC,0.45188,23.227,3,3,1,4,16.8,18.0,0,1
5356,CC,0.32550,21.839,5,5,1,1,4.2,4.0,0,0
5357,CC,0.17662,20.884,0,0,1,1,4.2,2.0,1,0
5358,CC,0.15904,24.839,5,5,1,72,302.4,0.0,1,0
5359,CC,0.30673,20.329,0,0,1,1,4.2,4.0,1,0
5360,CC,0.38065,20.426,5,5,1,1,4.2,4.0,1,0
5361,CC,0.68714,999.000,5,-1,0,-1,-1.0,0.0,0,0
5362,CC,0.37886,25.030,5,5,1,101,424.2,8.0,0,0
5363,CC,0.48218,22.911,4,4,1,3,12.6,12.0,1,0
5364,CC,0.57220,21.485,0,0,1,1,4.2,6.0,0,1
5365,CC,0.40698,22.759,4,4,1,2,8.4,2.0,0,0
5366,CC,0.39860,21.034,4,4,1,1,4.2,6.0,0,1
5367,CC,0.73214,21.479,3,3,1,1,4.2,6.0,0,1
5368,CC,0.39688,21.081,0,0,1,1,4.2,4.0,1,0
5369,CC,0.71267,21.596,-1,-1,1,1,4.2,0.0,0,0
5370,CC,0.26900,21.135,-1,-1,1,1,4.2,0.0,0,0
5371,CC,0.59952,24.772,2,2,1,63,264.6,4.0,1,0
5372,CC,0.53259,21.561,1,1,1,1,4.2,6.0,0,1
5373,CC,0.56762,28.285,4,4,0,-1,-1.0,0.0,0,0
5374,CC,0.57224,999.000,3,-1,0,-1,-1.0,0.0,0,0
5375,CC,0.37496,20.157,4,4,1,1,4.2,6.0,1,1
5376,CC,0.38570,22.511,-1,-1,1,1,4.2,0.0,0,0
5377,CC,0.35264,21.330,-1,-1,1,1,4.2,0.0,0,0
5378,CC,0.54960,28.180,4,4,0,-1,-1.0,0.0,0,0
5379,CC,0.41903,20.332,2,2,1,1,4.2,6.0,0,1
5380,CC,0.62372,25.435,0,0,1,212,890.4,0.0,0,0
5381,CC,0.36208,19.796,1,1,1,1,4.2,4.0,0,0
5382,CC,0.20073,19.618,3,3,1,1,4.2,6.0,0,1
5383,CC,0.30921,23.918,5,5,1,14,58.8,16.0,0,0
5384,CC,0.46751,23.162,0,0,1,4,16.8,4.0,0,0
5385,CC,0.35733,22.217,4,4,1,1,4.2,6.0,1,1
5386,CC,0.13695,24.735,0,0,1,58,243.6,0.0,1,0
5387,CC,0.61249,26.627,3,3,0,-1,-1.0,0.0,0,0
5388,CC,0.42613,22.084,0,0,1,1,4.2,0.0,1,0
5389,CC,0.42199,24.318,2,2,1,28,117.6,2.0,1,0
5390,CC,0.39487,27.026,5,5,0,-1,-1.0,0.0,0,0
5391,CC,0.15787,20.285,5,5,1,1,4.2,0.0,1,0
5392,CC,0.57512,21.803,4,4,1,1,4.2,6.0,1,1
5393,CC,0.76615,25.882,5,5,0,-1,-1.0,0.0,0,0
5394,CC,0.62063,26.053,5,5,0,-1,-1.0,0.0,1,0
5395,CC,1.15322,24.298,4,4,1,27,113.4,0.0,0,0
5396,CC,0.78220,26.277,3,3,0,-1,-1.0,0.0,1,0
5397,CC,0.89083,23.742,5,5,1,10,42.0,12.0,0,0
5398,CC,0.99734,21.714,4,4,1,1,4.2,0.0,0,0
5399,CC,0.81793,23.904,4,4,1,13,54.6,0.0,0,0
5400,CC,0.77164,22.847,4,4,1,2,8.4,10.0,0,1
5401,CC,0.40468,23.361,2,2,1,5,21.0,2.0,0,0
5402,CC,0.46742,22.796,3,3,1,2,8.4,6.0,0,0
5403,CC,1.21890,24.277,2,2,1,26,109.2,6.0,0,0
5404,CC,1.58589,25.177,0,0,1,133,558.6,12.0,0,0
5405,CC,1.17224,27.699,3,3,0,-1,-1.0,0.0,0,0
5406,CC,0.61545,20.643,4,4,1,1,4.2,0.0,0,0
5407,CC,1.17272,23.231,3,3,1,4,16.8,18.0,0,1
5408,CC,0.82843,22.983,4,4,1,3,12.6,14.0,0,1
5409,CC,1.06384,21.870,1,1,1,1,4.2,0.0,0,0
5410,CC,0.49960,23.271,1,1,1,4,16.8,0.0,0,0
5411,CC,2.21038,26.484,5,5,0,-1,-1.0,0.0,0,0
5412,CC,2.00299,26.525,0,0,0,-1,-1.0,0.0,0,0
5413,CC,1.09029,25.428,5,5,1,210,882.0,0.0,0,0
5414,CC,1.68803,25.816,0,0,0,-1,-1.0,0.0,0,0
5415,CC,0.78069,24.616,4,4,1,48,201.6,4.0,0,0
5416,CC,0.57585,24.266,1,1,1,25,105.0,0.0,0,0
5417,CC,1.01317,26.856,2,2,0,-1,-1.0,0.0,0,0
5418,CC,0.41316,20.203,2,2,1,1,4.2,6.0,0,1
5419,CC,1.47099,24.183,5,5,1,22,92.4,4.0,0,0
5420,CC,1.64380,25.299,-1,-1,1,165,693.0,0.0,0,0
5421,CC,1.11572,23.664,0,0,1,9,37.8,4.0,0,0
5422,CC,0.98947,25.923,0,0,0,-1,-1.0,0.0,1,0
5423,CC,0.71086,24.321,2,2,1,28,117.6,0.0,0,0
5424,CC,0.65835,22.163,4,4,1,1,4.2,6.0,0,1
5425,CC,0.52812,23.019,5,5,1,3,12.6,0.0,0,0
5426,CC,0.81738,23.171,3,3,1,4,16.8,12.0,1,0
5427,CC,0.28089,22.731,2,2,1,2,8.4,10.0,1,1
5428,CC,0.84026,22.095,3,3,1,1,4.2,6.0,0,1
5429,CC,0.67556,23.224,3,3,1,4,16.8,10.0,0,0
5430,CC,0.55317,23.168,5,5,1,4,16.8,12.0,0,0
5431,CC,1.35721,22.527,1,1,1,2,8.4,10.0,0,1
5432,CC,0.76200,25.398,0,0,1,200,840.0,14.0,1,0
5433,CC,2.25705,23.725,5,5,1,10,42.0,16.0,0,0
5434,CC,1.69740,24.707,4,4,1,56,235.2,0.0,0,0
5435,CC,0.84810,26.034,5,5,0,-1,-1.0,0.0,0,0
5436,CC,0.63491,22.232,4,4,1,1,4.2,0.0,0,0
5437,CC,0.81628,21.193,1,1,1,1,4.2,6.0,0,1
5438,CC,0.40896,26.277,3,3,0,-1,-1.0,0.0,0,0
5439,CC,0.68460,24.187,5,5,1,22,92.4,16.0,0,0
5440,CC,0.84351,22.274,1,1,1,1,4.2,4.0,0,0
5441,CC,1.37255,26.270,1,1,0,-1,-1.0,0.0,0,0
5442,CC,0.78880,24.541,5,5,1,41,172.2,16.0,0,0
5443,CC,0.37434,24.883,-1,-1,1,78,327.6,0.0,0,0
5444,CC,0.84382,22.886,5,5,1,3,12.6,14.0,0,1
5445,CC,0.57192,25.269,2,2,1,155,651.0,0.0,0,0
5446,CC,0.80546,23.623,2,2,1,8,33.6,16.0,1,0
5447,CC,0.81986,26.662,1,1,0,-1,-1.0,0.0,1,0
5448,CC,0.38417,27.064,1,1,0,-1,-1.0,0.0,1,0
5449,CC,0.40639,22.075,4,4,1,1,4.2,0.0,0,0
5450,CC,0.30304,21.216,4,4,1,1,4.2,6.0,0,1
5451,CC,1.01369,22.881,-1,-1,1,2,8.4,0.0,0,0
